country,date,confirmed,tests ,cases/100 tests,media2days,media3days,cumulative
USA,24/05/2020,21236,378908,"5,60452669249528","6,10348720660288","6,21915277120858",1642830
USA,25/05/2020,20568,441248,"4,66132424396258","5,13292546822893","5,62276621905611",1663398
USA,26/05/2020,19064,302099,"6,31051410299273","5,48591917347765","5,52545501315019",1682462
USA,27/05/2020,18910,285440,"6,62485986547085","6,46768698423179","5,86556607080872",1701372
USA,28/05/2020,18721,414758,"4,51371643223277","5,56928814885181","5,81636346689878",1720093
USA,29/05/2020,21817,492276,"4,43186342620806","4,47278992922042","5,19014657463723",1741910
USA,30/05/2020,25337,431170,"5,87633647981075","5,15409995300941","4,94063877941719",1767247
USA,31/05/2020,23297,406206,"5,73526732741515","5,80580190361295","5,34782241114466",1790544
Italy,26/02/2020,93,964,"9,64730290456432",,,93
Italy,27/02/2020,78,2427,"3,21384425216316","6,43057357836374",,186
Italy,28/02/2020,250,3681,"6,79163270850312","5,00273848033315","6,55092662174354",264
Italy,29/02/2020,238,2966,"8,02427511800405","7,40795391325359","6,00991735955678",514
Italy,01/03/2020,240,2466,"9,7323600973236","8,87831760766382","8,18275597461026",752
Italy,02/03/2020,561,2218,"25,2930568079351","17,5127084526293","14,3498973410876",992
Italy,03/03/2020,146,2511,"5,81441656710474","15,5537366875199","13,6132778241211",1553
Italy,04/03/2020,667,3981,"16,7545842753077","11,2845004212062","15,9540192167825",1699
Italy,05/03/2020,587,2525,"23,2475247524752","20,0010545138915","15,2721751982959",2366
Italy,06/03/2020,769,3997,"19,2394295721791","21,2434771623272","19,7471795333207",2953
Italy,07/03/2020,778,5703,"13,6419428371033","16,4406862046412","18,7096323872526",3722
Italy,08/03/2020,1247,7875,"15,8349206349206","14,738431736012","16,2387643480677",4500
Italy,09/03/2020,1492,3889,"38,364618153767","27,0997693943438","22,613827208597",5747
Italy,10/03/2020,1797,6935,"25,9120403749099","32,1383292643385","26,7038597211992",7239
Italy,11/03/2020,977,12393,"7,88348261115146","16,8977614930307","24,0533803799428",9036
Italy,12/03/2020,2313,12857,"17,9901998911099","12,9368412511307","17,2619076257237",10013
Italy,13/03/2020,2651,11477,"23,0983706543522","20,544285272731","16,3240177188712",12326
Italy,14/03/2020,2547,11682,"21,8027734976887","22,4505720760205","20,9637813477169",14977
Italy,15/03/2020,90,15729,"0,572191493419798","11,1874824955543","15,1577785484869",17524
Italy,16/03/2020,6230,13063,"47,6919543749522","24,132072934186","23,3556397886869",17614
Italy,17/03/2020,4000,10695,"37,400654511454","42,5463044432031","28,554933459942",23844
Italy,18/03/2020,3526,16884,"20,8836768538261","29,14216568264","35,3254285800774",27844
Italy,19/03/2020,4207,17236,"24,4082153631933","22,6459461085097","27,5641822428245",31370
Italy,20/03/2020,5322,24109,"22,0747438715832","23,2414796173883","22,4555453628675",35577
Italy,21/03/2020,5986,26336,"22,7293438639125","22,4020438677479","23,070767699563",40899
Italy,22/03/2020,6557,25180,"26,0405083399523","24,3849261019324","23,6148653584827",46885
Italy,23/03/2020,5560,17066,"32,57939763272","29,3099529863362","27,116416612195",53442
Italy,24/03/2020,4789,21496,"22,2785634536658","27,4289805431929","26,9661564754461",59002
Italy,25/03/2020,5249,27481,"19,1004694152323","20,6895164344491","24,6528101672061",63791
Italy,26/03/2020,5210,36615,"14,2291410624061","16,6648052388192","18,5360579771014",69040
Italy,27/03/2020,6153,33019,"18,6347254610982","16,4319332617521","17,3214453129122",74250
Italy,28/03/2020,5959,35447,"16,8110136259768","17,7228695435375","16,5582933831604",80403
Italy,29/03/2020,5974,24504,"24,3796931113288","20,5953533686528","19,9418107328012",86362
Italy,30/03/2020,5217,23329,"22,3627245059797","23,3712088086542","21,1844770810951",92336
Italy,31/03/2020,4050,29609,"13,6782734979229","18,0204990019513","20,1402303717438",97553
Italy,01/04/2020,4053,34455,"11,7631693513278","12,7207214246254","15,9347224517435",101603
Italy,02/04/2020,4782,39809,"12,0123590142933","11,8877641828105","12,4846006211813",105656
Italy,03/04/2020,4668,38617,"12,0879405443199","12,0501497793066","11,954489636647",110438
Italy,04/04/2020,4585,37375,"12,2675585284281","12,177749536374","12,1226193623471",115106
Italy,05/04/2020,4805,34237,"14,0345240529252","13,1510412906766","12,7966743752244",119691
Italy,06/04/2020,4316,30271,"14,2578705691916","14,1461973110584","13,519984383515",124496
Italy,07/04/2020,3599,33713,"10,6754071129831","12,4666388410874","12,9892672450333",128812
Italy,08/04/2020,3039,51680,"5,88041795665635","8,27791253481973","10,2712318796104",132411
Italy,09/04/2020,3836,46244,"8,29513017905026","7,0877740678533","8,28365174956324",135450
Italy,10/04/2020,4204,53495,"7,85867838115712","8,07690428010369","7,34474217228791",139286
Italy,11/04/2020,3951,56609,"6,97945556360296","7,41906697238004","7,71108804127011",143490
Italy,12/04/2020,4694,46720,"10,0470890410959","8,51327230234943","8,29507432861866",147441
Italy,13/04/2020,4092,36717,"11,1447013644906","10,5958952027932","9,39041532306314",152135
Italy,14/04/2020,3153,26779,"11,7741513872811","11,4594263758858","10,9886472642892",156227
Italy,15/04/2020,2972,43715,"6,79858172252087","9,28636655490098","9,90581149143084",159380
Italy,16/04/2020,2667,60999,"4,3722028229971","5,58539227275899","7,64831197759968",162352
Italy,17/04/2020,3786,65705,"5,76211856023134","5,06716069161422","5,64430103524977",165019
Italy,18/04/2020,3493,61725,"5,65897124341839","5,71054490182486","5,26443087554894",168805
Italy,19/04/2020,3491,50708,"6,88451526386369","6,27174325364104","6,10186835583781",172298
Italy,20/04/2020,3047,41483,"7,34517754260782","7,11484640323575","6,62955468329663",175789
Italy,21/04/2020,2256,52126,"4,32797452327054","5,83657603293918","6,18588910991401",178836
Italy,22/04/2020,2729,63101,"4,32481260201899","4,32639356264476","5,33265488929911",181092
Italy,23/04/2020,3370,66658,"5,05565723544061","4,6902349187298","4,56948145357671",183821
Italy,24/04/2020,2646,62447,"4,23719313978254","4,64642518761157","4,53922099241404",187191
Italy,25/04/2020,3021,65387,"4,62018444033218","4,42868879005736","4,63767827185177",189837
Italy,26/04/2020,2357,49916,"4,72193284718327","4,67105864375772","4,52643680909933",192858
Italy,27/04/2020,2324,32003,"7,26181920444958","5,99187602581643","5,53464549732168",195215
Italy,28/04/2020,1739,57272,"3,03638776365414","5,14910348405186","5,00671327176233",197539
Italy,29/04/2020,2091,63827,"3,27604305388002","3,15621540876708","4,52475000732791",199278
Italy,30/04/2020,2086,68456,"3,04721280822718","3,1616279310536","3,11988120858711",201369
Italy,01/05/2020,1872,74208,"2,52263906856404","2,78492593839561","2,94863164355708",203455
Italy,02/05/2020,1965,55412,"3,54616328593085","3,03440117724744","3,03867172090735",205327
Italy,03/05/2020,1900,44935,"4,22832980972516","3,887246547828","3,43237738807335",207292
Italy,04/05/2020,1389,37631,"3,69110573729106","3,95971777350811","3,82186627764902",209192
Italy,05/05/2020,1221,55263,"2,20943488409967","2,95027031069537","3,3762901437053",210581
Italy,06/05/2020,1075,64263,"1,67281328291552","1,94112408350759","2,52445130143542",211802
Italy,07/05/2020,1444,70359,"2,05233161358177","1,86257244824865","1,97819326019899",212877
Italy,08/05/2020,1401,63775,"2,19678557428459","2,12455859393318","1,97397682359396",214321
Italy,09/05/2020,1327,69171,"1,91843402582007","2,05760980005233","2,05585040456215",215722
Italy,10/05/2020,1083,51678,"2,09566933704865","2,00705168143436","2,07029631238444",217049
Italy,11/05/2020,802,40740,"1,96858124693176","2,0321252919902","1,99422820326683",218132
Italy,12/05/2020,744,67003,"1,11039804187872","1,53948964440524","1,72488287528638",218934
Italy,13/05/2020,1402,61973,"2,26227550707566","1,68633677447719","1,78041826529538",219678
Italy,14/05/2020,888,71876,"1,23546107184596","1,74886828946081","1,53604487360011",221080
Italy,15/05/2020,992,68176,"1,45505749823985","1,3452592850429","1,65093135905382",221968
Italy,16/05/2020,789,69179,"1,14051952182021","1,29778851003003","1,277012697302",222960
Italy,17/05/2020,875,60101,"1,45588259762733","1,29820105972377","1,35048653922913",223749
Italy,18/05/2020,675,36406,"1,85408998516728","1,6549862913973","1,48349736820494",224624
Italy,19/05/2020,451,63158,"0,714082143196428","1,28408606418185","1,34135157533035",225299
Italy,20/05/2020,813,67195,"1,20991145174492","0,961996797470675","1,25936119336954",225750
Italy,21/05/2020,665,71679,"0,92774731790343","1,06882938482418","0,950580304281593",226563
Italy,22/05/2020,642,75380,"0,851684797028389","0,88971605746591","0,996447855558914",227228
Italy,23/05/2020,652,72410,"0,900428117663306","0,876056457345848","0,893286744198375",227870
Italy,24/05/2020,669,55824,"1,19840928632846","1,04941870199588","0,983507400340052",228522
Italy,25/05/2020,531,35241,"1,50676768536648","1,35258848584747","1,20186836311941",229191
Italy,26/05/2020,300,57674,"0,520165065714187","1,01346637554033","1,07511401246971",229722
Italy,27/05/2020,397,67324,"0,589685699007783","0,554925382360985","0,872206150029482",230022
Italy,28/05/2020,584,75893,"0,769504433874007","0,679595066440895","0,626451732865325",230419
Italy,29/05/2020,593,72135,"0,822069730366674","0,79578708212034","0,727086621082821",231003
Italy,30/05/2020,516,69342,"0,744137752011768","0,783103741189221","0,778570638750816",231596
Italy,31/05/2020,416,54118,"0,768690638974094","0,756414195492931","0,778299373784178",232112
Italy,01/06/2020,355,31394,"1,13078932280054","0,949739980887314","0,881205904595466",232528
UK,26/02/2020,0,337,0,,,0
UK,27/02/2020,0,558,0,0,,0
UK,28/02/2020,3,1296,"0,231481481481481","0,115740740740741","0,0771604938271605",3
UK,29/02/2020,2,1497,"0,133600534402138","0,18254100794181","0,12169400529454",5
UK,01/03/2020,5,1267,"0,394632991318074","0,264116762860106","0,253238335733898",10
UK,02/03/2020,13,1775,"0,732394366197183","0,563513678757629","0,420209297305798",23
UK,03/03/2020,4,386,"1,03626943005181","0,884331898124498","0,721098929189024",27
UK,04/03/2020,11,2748,"0,400291120815138","0,718280275433476","0,722984972354712",38
UK,05/03/2020,34,1424,"2,3876404494382","1,39396578512667","1,27473366676838",72
UK,06/03/2020,30,2255,"1,33037694013304","1,85900869478562","1,37276950346213",102
UK,07/03/2020,48,1122,"4,27807486631016","2,8042259032216","2,6653640852938",150
UK,08/03/2020,43,2053,"2,09449585971749","3,18628536301382","2,56764922205356",193
UK,09/03/2020,67,1447,"4,63026952315135","3,36238269143442","3,667613416393",260
UK,10/03/2020,48,1301,"3,68946963873943","4,15986958094539","3,47141167386942",308
UK,11/03/2020,52,1215,"4,2798353909465","3,98465251484297","4,19985818427909",360
UK,12/03/2020,83,2288,"3,62762237762238","3,95372888428444","3,86564246910277",443
UK,13/03/2020,134,3007,"4,45626870635185","4,04194554198711","4,12124215830691",577
UK,14/03/2020,117,4975,"2,35175879396985","3,40401375016085","3,47854995931469",694
UK,15/03/2020,433,2533,"17,0943545203316","9,72305665715074","7,96746067355111",1127
UK,16/03/2020,251,3826,"6,56037637219028","11,827365446261","8,66882989549725",1378
UK,17/03/2020,152,6337,"2,39861133028247","4,47949385123637","8,68444740760146",1530
UK,18/03/2020,407,5779,"7,04274095864336","4,72067614446292","5,33390955370537",1937
UK,19/03/2020,680,8400,"8,0952380952381","7,56898952694073","5,84553012805464",2617
UK,20/03/2020,647,2355,"27,4734607218684","17,7843494085532","14,2038132585833",3264
UK,21/03/2020,706,5842,"12,0849024306744","19,7791815762714","15,8845337492603",3970
UK,22/03/2020,1035,5522,"18,7432089822528","15,4140557064636","19,4338573782652",5005
UK,23/03/2020,665,5605,"11,864406779661","15,3038078809569","14,2308393975294",5670
UK,24/03/2020,967,6491,"14,8975504544754","13,3809786170682","15,1683887387964",6637
UK,25/03/2020,1427,6583,"21,6770469390855","18,2872986967805","16,1463347244073",8064
UK,26/03/2020,1452,7847,"18,5038868357334","20,0904668874095","18,3594947430981",9516
UK,27/03/2020,2129,8911,"23,8918190999888","21,1978529678611","21,3575842916026",11645
UK,28/03/2020,2885,6999,"41,2201743106158","32,5559967053023","27,8719600821127",14530
UK,29/03/2020,2546,6961,"36,5752047119667","38,8976895112912","33,8957327075237",17076
UK,30/03/2020,2433,7209,"33,7494798168955","35,1623422644311","37,1816196131593",19509
UK,31/03/2020,2619,8240,"31,7839805825243","32,7667301997099","34,0362217037955",22128
UK,01/04/2020,3009,9793,"30,7260287960788","31,2550046893015","32,0864963984995",25137
UK,02/04/2020,4324,10215,"42,3299069995105","36,5279678977947","34,9466387927045",29461
UK,03/04/2020,4244,10590,"40,0755429650614","41,202724982286","37,7104929202169",33705
UK,04/04/2020,4450,9406,"47,3102275143525","43,692885239707","43,2385591596415",38155
UK,05/04/2020,3735,12334,"30,2821469109778","38,7961872126652","39,2226391301306",41890
UK,06/04/2020,5903,13313,"44,3401186809885","37,3111327959831","40,644164368773",47793
UK,07/04/2020,3802,4344,"87,5230202578269","65,9315694694077","54,0484286165977",51595
UK,08/04/2020,3634,12959,"28,0422872135196","57,7826537356732","53,301808717445",55229
UK,09/04/2020,5491,10713,"51,2554839914123","39,6488856024659","55,6069304875862",60720
UK,10/04/2020,4344,13543,"32,0756110167614","41,6655475040869","37,1244607405644",65064
UK,11/04/2020,5195,12993,"39,9830678057416","36,0293394112515","41,1047209379718",70259
UK,12/04/2020,8719,12776,"68,245147150908","54,1141074783248","46,767941991137",78978
UK,13/04/2020,5288,10745,"49,2135877152164","58,7293674330622","52,480600890622",84266
UK,14/04/2020,4342,11879,"36,5518983079384","42,8827430115774","51,3368777246876",88608
UK,15/04/2020,5252,11170,"47,0188003581021","41,7853493330202","44,2614287937523",93860
UK,16/04/2020,4603,13839,"33,261073777007","40,1399370675545","38,9439241476825",98463
UK,17/04/2020,4617,13943,"33,1133902316575","33,1872320043322","37,7977547889222",103080
UK,18/04/2020,5599,15472,"36,1879524301965","34,650671330927","34,187472146287",108679
UK,19/04/2020,5525,15944,"34,6525338685399","35,4202431493682","34,6512921767979",114204
UK,20/04/2020,5850,14106,"41,4717141641855","38,0621240163627","37,4374001543073",120054
UK,21/04/2020,4676,11626,"40,2201961121624","40,8459551381739","38,7814813816292",124730
UK,22/04/2020,4301,13522,"31,8074249371395","36,0138105246509","37,8331117378291",129031
UK,23/04/2020,4451,14629,"30,4258664296944","31,116645683417","34,1511624929988",133482
UK,24/04/2020,4583,18401,"24,9062550948318","27,6660607622631","29,0465154872219",138065
UK,25/04/2020,5386,23115,"23,3008868699978","24,1035709824148","26,2110027981747",143451
UK,26/04/2020,4913,25577,"19,2086640340931","21,2547754520455","22,4719353329743",148364
UK,27/04/2020,4463,26355,"16,9341680895466","18,0714160618199","19,8145729978792",152827
UK,28/04/2020,4309,29571,"14,5717087687261","15,7529384291363","16,9048469641219",157136
UK,29/04/2020,3996,33455,"11,944402929308","13,2580558490171","14,4834265958602",161132
UK,30/04/2020,4076,54575,"7,46862116353642","9,70651204642222","11,3282442871902",165208
UK,01/05/2020,6032,74910,"8,05232946202109","7,76047531277876","9,15511785162185",171240
UK,02/05/2020,6201,63667,"9,73973958251528","8,89603452226818","8,4202300693576",177441
UK,03/05/2020,4806,56397,"8,5217298792489","9,13073473088209","8,77126630792842",182247
UK,04/05/2020,4339,62956,"6,89211512802592","7,70692250363741","8,3845281965967",186586
UK,05/05/2020,3985,69839,"5,70598089892467","6,2990480134753","7,03994196873316",190571
UK,06/05/2020,4406,57006,"7,72901098130021","6,71749594011244","6,7757023360836",194977
UK,07/05/2020,6211,65092,"9,54187918638235","8,63544508384128","7,65895702220241",201188
UK,08/05/2020,5514,67443,"8,17579289177528","8,85883603907881","8,48222768648595",206702
UK,09/05/2020,4649,63339,"7,33986959061558","7,75783124119543","8,35251388959107",211351
UK,10/05/2020,3896,64362,"6,053261241105","6,69656541586029","7,18964124116528",215247
UK,11/05/2020,3923,65337,"6,00425486324747","6,02875805217624","6,46579523165601",219170
UK,12/05/2020,3877,60410,"6,41781162059262","6,21103324192004","6,1584425749817",223047
UK,13/05/2020,3403,61741,"5,51173450381432","5,96477306220347","5,97793366255147",226450
UK,14/05/2020,3242,71644,"4,52515214114232","5,01844332247832","5,48489942184975",229692
UK,15/05/2020,3446,69590,"4,95186089955453","4,73850652034843","4,99624918150372",233138
UK,16/05/2020,3560,78537,"4,53289532322345","4,74237811138899","4,6699694546401",236698
UK,17/05/2020,3450,76684,"4,49898283866256","4,51593908094301","4,66124635381352",240148
UK,18/05/2020,3534,67409,"5,24262338856829","4,87080311361543","4,75816718348477",243682
UK,19/05/2020,2711,,,,,
Belgium,01/03/2020,0,56,,,,0
Belgium,02/03/2020,1,269,"0,371747211895911",,,1
Belgium,03/03/2020,6,475,"1,26315789473684","0,817452553316376",,7
Belgium,04/03/2020,5,648,"0,771604938271605","1,01738141650422","0,802170014968119",12
Belgium,05/03/2020,10,704,"1,42045454545455","1,09602974186308","1,15173912615433",22
Belgium,06/03/2020,27,1026,"2,63157894736842","2,02601674641148","1,60787947703152",49
Belgium,07/03/2020,59,403,"14,6401985111663","8,63588872926734","6,23074400132974",108
Belgium,08/03/2020,60,414,"14,4927536231884","14,5664760671773","10,588177027241",168
Belgium,09/03/2020,31,514,"6,03112840466926","10,2619410139288","11,7213601796746",199
Belgium,10/03/2020,39,682,"5,71847507331378","5,87480173899152","8,74745236705715",238
Belgium,11/03/2020,28,919,"3,04678998911861","4,3826325312162","4,93213115570055",266
Belgium,12/03/2020,47,1280,"3,671875","3,3593324945593","4,14571335414413",313
Belgium,13/03/2020,85,2136,"3,97940074906367","3,82563787453183","3,56602191272743",398
Belgium,14/03/2020,160,1737,"9,21128382268279","6,59534228587323","5,62085319058215",558
Belgium,15/03/2020,130,1046,"12,4282982791587","10,8197910509207","8,53966095030172",688
Belgium,16/03/2020,197,1458,"13,5116598079561","12,9699790435574","11,7170806365992",885
Belgium,17/03/2020,199,1796,"11,0801781737194","12,2959189908377","12,3400454202781",1084
Belgium,18/03/2020,158,2105,"7,50593824228029","9,29305820799983","10,6992587413186",1242
Belgium,19/03/2020,243,2538,"9,57446808510638","8,54020316369333","9,38686150036868",1485
Belgium,20/03/2020,309,2472,"12,5","11,0372340425532","9,86013544246222",1794
Belgium,21/03/2020,462,1768,"26,131221719457","19,3156108597285","16,0685632681878",2256
Belgium,22/03/2020,558,1087,"51,3339466421343","38,7325841807957","29,9883894538638",2814
Belgium,23/03/2020,586,2456,"23,8599348534202","37,5969407477773","33,7750344050038",3400
Belgium,24/03/2020,342,2985,"11,4572864321608","17,6586106427905","28,8837226425718",3742
Belgium,25/03/2020,526,3282,"16,0268129189519","13,7420496755563","17,1146780681776",4268
Belgium,26/03/2020,668,3160,"21,1392405063291","18,5830267126405","16,2077799524806",4936
Belgium,27/03/2020,1298,3705,"35,0337381916329","28,086489348981","24,066597205638",6234
Belgium,28/03/2020,1049,2935,"35,7410562180579","35,3873972048454","30,6380116386733",7283
Belgium,29/03/2020,1850,1846,"100,216684723727","67,9788704708925","56,9971597111393",9133
Belgium,30/03/2020,1702,3026,"56,2458691341705","78,2312769289487","64,0678700253185",10835
Belgium,31/03/2020,1063,4665,"22,7867095391211","39,5162893366458","59,7497544656729",11898
Belgium,01/04/2020,876,4098,"21,3762811127379","22,0814953259295","33,4696199286765",12774
Belgium,02/04/2020,1189,4232,"28,0954631379962","24,7358721253671","24,0861512632851",13963
Belgium,03/04/2020,1384,4505,"30,7214206437292","29,4084418908627","26,7310549648211",15347
Belgium,04/04/2020,1422,3747,"37,9503602882306","34,3358904659799","32,2557480233187",16769
Belgium,05/04/2020,1661,2294,"72,4062772449869","55,1783187666088","47,0260193923156",18430
Belgium,06/04/2020,1260,3808,"33,0882352941176","52,7472562695523","47,8149576091117",19690
Belgium,07/04/2020,1123,5047,"22,2508420844066","27,6695386892621","42,5817848745037",20813
Belgium,08/04/2020,1380,5109,"27,0111567821491","24,6309994332779","27,4500780535578",22193
Belgium,09/04/2020,1209,5126,"23,5856418259852","25,2983993040672","24,2825468975136",23402
Belgium,10/04/2020,1580,5675,"27,84140969163","25,7135257588076","26,1460694332548",24982
Belgium,11/04/2020,1684,5811,"28,9795215969713","28,4104656443006","26,8021910381955",26666
Belgium,12/04/2020,1351,5568,"24,2636494252874","26,6215855111293","27,0281935712962",28017
Belgium,13/04/2020,1629,5186,"31,4114924797532","27,8375709525203","28,2182211673373",29646
Belgium,14/04/2020,942,5578,"16,8877733954823","24,1496329376177","24,1876384335076",30588
Belgium,15/04/2020,530,7093,"7,47215564641196","12,1799645209471","18,5904738405491",31118
Belgium,16/04/2020,2454,6764,"36,2803075103489","21,8762315783804","20,213412184081",33572
Belgium,17/04/2020,1236,7954,"15,5393512698014","25,9098293900751","19,7639381421874",34808
Belgium,18/04/2020,1329,7887,"16,8505135032332","16,1949323865173","22,8900574277945",36137
Belgium,19/04/2020,1045,5602,"18,6540521242413","17,7522828137373","17,0146389657586",37182
Belgium,20/04/2020,1313,8666,"15,1511654742673","16,9026087992543","16,8852437005806",38495
